disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
1376,,,,,23460073.66,4220258.24,18158271.52,2024-11-09T00:00:00.000Z,,3517976,3a022dfdb444e710e34536b530b87af9802016bf,2024-11-09T04:05:02.739Z,56e7f33e-f63d-4952-9e3c-6916c46983bc
1359,,,,,,,,,,273677,5845eedae8cd1037244b821ebfd414e10528e720,2023-03-18T13:22:12.883Z,d4887a6f-6413-42ac-97e5-59435e2fc568
1377,,,,,741930.23,9998.01,730615.2,2024-11-09T00:00:00.000Z,,113141,12d77ee22695484fd9548c8ee44091d63cd63cf4,2024-11-09T04:05:02.739Z,796c17b7-70f5-41c5-b342-4ad16c77a6c8
1378,,,,,27714640.97,9528257.44,18283828.51,2024-11-09T00:00:00.000Z,,11061441,b3c6d57b9684adb6bc7911d3439f5dd9e90f0cca,2024-11-09T04:05:02.739Z,07777f48-49db-45ec-944a-f7bdd3c686ce
1379,,,,,433651817,101320637.9,329884828.43,2024-11-09T00:00:00.000Z,,201035427,18ae140be0a6602551f8e106ca438577505f6e35,2024-11-09T04:05:02.739Z,60878df9-052c-45ba-a665-3ec19d3398c0
1380,,,,,9040908.02,6082907.61,2964651.36,2024-11-09T00:00:00.000Z,,14135775,e7796ca5425ea35f63fd8dd57a4a22ba6f803166,2024-11-09T04:05:02.739Z,98007496-d1c6-4d28-8329-a0ececea3b22
1364,,,,,,,,,,1615134,5780ba3222eee3103dfb3a46ccce8c6b1947ec9b,2023-03-18T13:22:12.883Z,3bc5ff17-62df-4f28-8240-a7912e828f19
1381,,,,,14683135.02,2171960.59,11970103.49,2024-11-09T00:00:00.000Z,,4038077,df04f536e4cf09d1f83e449f8f560dfcab473ab2,2024-11-09T04:05:02.739Z,85d631c6-7b93-4cdb-8822-1917f981070d
1382,,,,,1776446.25,475268.17,1329092.51,2024-11-09T00:00:00.000Z,,0,a835523436c67c83c585a2a9721f4cb65023da58,2024-11-09T04:05:02.739Z,6bd3b6d2-84ca-4f85-b205-a2a1824d6d0d
1383,,,,,6689724.02,777194.42,5803267.17,2024-11-09T00:00:00.000Z,,1800672,1375401983719e7ec48d08974a10518ea3043449,2024-11-09T04:05:02.739Z,619bfeb7-dc7f-492b-86c9-515ae0b5e3e0
1384,,,,,6425209.53,2629470,3613225.53,2024-11-09T00:00:00.000Z,,1051510,216ff4466605d4c4b0499d922305a0d85928a0f2,2024-11-09T04:05:02.739Z,6c3c30c4-028c-4140-935a-0be7beaab346
1385,,,,,970883.22,776691.84,187695.22,2024-11-09T00:00:00.000Z,,136965,77f3fe01d72d1ebb613ca9b45f6a6cbc7b624b20,2024-11-09T04:05:02.739Z,a10bcd0f-4fe7-4336-979f-ad3df0f941c2
1386,,,,,7390259.93,837090.99,6533634.13,2024-11-09T00:00:00.000Z,,1663497,d45ebf80caa8f124cc6efcf7db9977efebef01dd,2024-11-09T04:05:02.739Z,d4b80800-be21-42ef-8756-6ac2fd778879
1387,,,,,3692932.67,356138.9,3187341.86,2024-11-09T00:00:00.000Z,,659897,d7b55c41618cc186077c5491268af85e6bc59946,2024-11-09T04:05:02.739Z,011b4843-66e3-4f57-bc9c-d291abf94721
1388,,,,,11677354.07,457515.74,11164447.48,2024-11-09T00:00:00.000Z,,2023999,687bca7195d3c18ee6dcb6dde9394f87d3d41817,2024-11-09T04:05:02.739Z,fb3b6063-5938-47ae-8e90-6210b5e62318
1389,,,,,708827.27,276994.7,460813.63,2024-11-09T00:00:00.000Z,,255255,3c5b1577dc76aa1dd5833929d75fc6dcdaf1ba44,2024-11-09T04:05:02.739Z,15fb393d-29ba-44f0-856c-0df16d325207
1390,,,,,5935229.86,708833.51,5149869.54,2024-11-09T00:00:00.000Z,,914172,1346f5a7cb845942ea32df76d23b40309e1c0157,2024-11-09T04:05:02.739Z,20fa172b-3326-4b6a-88e1-2d5e772aec80
1391,,,,,4732560097.4,2090168740.98,240887893.45,2024-11-09T00:00:00.000Z,,264635280,9ea5dbca57eda437d3c1604fb33037043e53c12f,2024-11-09T04:05:02.739Z,cd863505-c5ea-4a0c-8052-d58b7c66a76f
1392,,,,,4938627.13,4905529.68,,2024-11-09T00:00:00.000Z,,1792038,2c0d09bfbc397d46988859da8ff1885972311e86,2024-11-09T04:05:02.739Z,5bd99437-4894-4ef8-8ceb-5e9ca9e11867
1393,,,,,22990447.07,9766980.43,12715981.97,2024-11-09T00:00:00.000Z,,1575675,8ae59e7352f6e79838ef4e9d55f4d092243b54dc,2024-11-09T04:05:02.739Z,53ebd1f3-4664-4acb-b00b-87f8c4b29ac1
1394,,,,,1414196.5,35419.81,1376975.39,2024-11-09T00:00:00.000Z,,136586,249f7b4f9c91eb77acf827fbe70578f54e932662,2024-11-09T04:05:02.739Z,aff38d2d-bbe3-4840-bb7b-4cfd9f7ca6d4
1395,,,,,1146338.86,516406.83,493589.53,2024-11-09T00:00:00.000Z,,244547,faaa00b3868b222054b5c1be9aa72d09c68eeb94,2024-11-09T04:05:02.739Z,aef4ec9a-f173-4dcb-b05e-900c134f7ce4
1396,,,,,4853317.12,681327.02,3553040.63,2024-11-09T00:00:00.000Z,,93818,e5f17cf7bc4964a92186818b256a37153ad6d711,2024-11-09T04:05:02.739Z,5ec982d8-5bfc-4f3e-8391-99863c7daae9
1397,,,,,2452457.07,53540.13,2138681.23,2024-11-09T00:00:00.000Z,,197626,1ab087f89bee656d5361e476866d1a5c3f5ceadc,2024-11-09T04:05:02.739Z,4baf2b72-91b8-4d82-b773-dc6635e8b9db
1398,,,,,5456042.93,402109.28,5117212.83,2024-11-09T00:00:00.000Z,,804721,2dc0ca2b728f9d7813a19affec68cc9363d2a39f,2024-11-09T04:05:02.739Z,a025b0e2-9171-4c3a-a144-f581a3fa10bb
1399,,,,,2343447.82,1538493.06,804954.76,2024-11-09T00:00:00.000Z,,484316,175db7cc9206952e63812aa1daf2b813fcb1480c,2024-11-09T04:05:02.739Z,0f3d8555-6059-4fdf-a7af-168cb842e0ba
1400,,,,,2225170.96,85726.8,2165746.79,2024-11-09T00:00:00.000Z,,105414,1d6fcb6bb48fbc54c79ba76d4ab0acfc66523c47,2024-11-09T04:05:02.739Z,000f3514-9ef0-4909-88e6-8731d4889844
1401,,,,,109054038.02,24594047.06,83957589.48,2024-11-09T00:00:00.000Z,,19414568,8ef856f3542a6f06c1df71b1b69f45b26d767acc,2024-11-09T04:05:02.739Z,1236be09-2145-4f02-9ab9-2bdb6bf2409d
1402,,,,,45020240.33,19181030.22,25287060.53,2024-11-09T00:00:00.000Z,,6185233,96e21548e5d9bf5b5e3362931eed39e68df3336f,2024-11-09T04:05:02.739Z,654dc5ab-9416-4bf4-86f4-07c78d10cefd
1403,,,,,43824367.31,34013640.27,9715546.9,2024-11-09T00:00:00.000Z,,6709061,1b89b9842478f0d4d8dfe4217654e43510fbfdcd,2024-11-09T04:05:02.739Z,bc7be78c-b6e4-4c57-8203-ddaa7bcbee3b
1404,,,,,5913137.1,752305.98,5103846.86,2024-11-09T00:00:00.000Z,,338652,b7ba52e856f014d7d471b392c24cfd580578dacd,2024-11-09T04:05:02.739Z,ecb60788-c9bd-4f07-aa07-63f83ac987e3
1405,,,,,4796806.64,1194355.67,3609871.51,2024-11-09T00:00:00.000Z,,752279,ba3414d96c32f9fcdc42ce0011927a5ad6592fc8,2024-11-09T04:05:02.739Z,bf400c56-ba20-4997-9603-9c7eba979dc5
1406,,,,,6233212.7,785167.68,5406707.43,2024-11-09T00:00:00.000Z,,1149793,0b0b7cf619361361ab04a54745140c7e064f6503,2024-11-09T04:05:02.739Z,af82cb8f-6a0b-4b3b-80f7-dc12f6ed1c2c
1407,,,,,10952618.23,614423.27,10272253,2024-11-09T00:00:00.000Z,,2133460,3f8fc1fbc4bd9fc83ad156a3251a49079c42ffe8,2024-11-09T04:05:02.739Z,bf0e6aaa-c360-45bf-9edb-1362f4ae6317
1408,,,,,7698001.21,386876.08,7231737.88,2024-11-09T00:00:00.000Z,,1252681,786c6059c6d69d445da0235a1c41f1ac4aaecd20,2024-11-09T04:05:02.739Z,66f6a769-ffeb-4032-aab6-08a0dd0ae170
1409,,,,,4284113.3,3010762.41,1240215.47,2024-11-09T00:00:00.000Z,,849287,8c33fc5b9e7001a3a7fe1049f14b5886203f29e7,2024-11-09T04:05:02.739Z,475bb1c7-532a-455c-979c-7342c7a01179
1410,,,,,15255670.18,8294263.24,6945591.61,2024-11-09T00:00:00.000Z,,3846550,05985ecf12319e267376c2e47b1b39c2d99e8e67,2024-11-09T04:05:02.739Z,71d41750-9625-44b5-87bd-92f0242f2f49
1411,,,,,6678555.87,2655782.18,4010838.23,2024-11-09T00:00:00.000Z,,1225737,90116771aa03bf2461c826eff93f61697518d21f,2024-11-09T04:05:02.739Z,28b27af9-5266-41e1-9758-0295e8826c38
1412,,,,,35299777.93,1386209.24,33708365.51,2024-11-09T00:00:00.000Z,,4988421,d2d1b2b7feed0e6e112c1327c525f494dc2dcabb,2024-11-09T04:05:02.739Z,865d681b-3ff4-46ec-8d8d-60094b046d54
1413,,,,,4906653.82,415565.69,4321699.99,2024-11-09T00:00:00.000Z,,771719,4cab5e03e51c853e786c1efb236b3e0b1b91dd4c,2024-11-09T04:05:02.739Z,2fc38786-84cf-4bde-b014-f1523d8d051c
1414,,,,,8191992.39,1466923.96,6665537.25,2024-11-09T00:00:00.000Z,,2027706,310ea3ed2614c462984c8938f12f3429825e1611,2024-11-09T04:05:02.739Z,ec9e91e1-98da-42c2-9706-3f6a6fdb43a4
1416,,,,,15595158.21,3410971.44,12179540.99,2024-11-09T00:00:00.000Z,,2119922,f4cc0d8f12197aa392c9f0312f208e38d77778dd,2024-11-09T04:05:02.739Z,34c28881-d7e7-4d8e-a0ae-922da75549bb
1417,,,,,1509686.69,125487.68,1336211.76,2024-11-09T00:00:00.000Z,,218629,6947dcf4af50e99795e4f62bb7fac67592e0a8c5,2024-11-09T04:05:02.739Z,2b56c9e2-92fd-4a70-80b6-73e2c100c25e
1418,,,,,4620806.54,556297.96,4110565.71,2024-11-09T00:00:00.000Z,,888018,41c8830f67793a061eed823a2ceaa596fae9bb72,2024-11-09T04:05:02.739Z,1fd8ee73-0054-41bf-808f-8d96cc7b97d6
1419,,,,,26435703.2,3849174.16,22397523.78,2024-11-09T00:00:00.000Z,,5840208,a83b3cb4651596a9dc8ab83369fe93a7f27552fa,2024-11-09T04:05:02.739Z,955548f0-814d-4e1c-a413-fb8fa2aae4cd
1420,,,,,5581544.94,561438.53,4781884.9,2024-11-09T00:00:00.000Z,,1122434,29311381cad69beef2b6441d1dc5c8aa33421fc9,2024-11-09T04:05:02.739Z,7ed88449-0c10-4b0e-a7f1-134fd7714261
1422,,,,,1238463.33,736982.53,240606.03,2024-11-09T00:00:00.000Z,,831698,e881651673468885081b872dc30afcedd09217e8,2024-11-09T04:05:02.739Z,9f1c2634-2600-4a4f-9d52-4ae9cc98c15f
1423,,,,,3266024.79,337529.94,2783374.44,2024-11-09T00:00:00.000Z,,316082,6ac59343a3e211c224b940ccc9df85449624abd5,2024-11-09T04:05:02.739Z,a3587c08-e9a3-45d7-9c81-c20ac91dfc40
1424,,,,,1428869.09,98133.91,1289354.48,2024-11-09T00:00:00.000Z,,218396,e1b76eb98f667589df8a65556885f96948b8ed41,2024-11-09T04:05:02.739Z,6b8172f2-6660-4b48-bd1d-376ef2f0a952
1425,,,,,27960004.15,3632120.14,23910060.19,2024-11-09T00:00:00.000Z,,10058379,8dc537312e1c28b2db0e81b2ec6f2a9d989eb8bf,2024-11-09T04:05:02.739Z,d5261434-0443-4016-b1dc-40a6caf97e97
1426,,,,,12698713.54,5084794.82,6625816.2,2024-11-09T00:00:00.000Z,,7923456,b494cbb839ed8d6b59312ec0083e88856fc72f2f,2024-11-09T04:05:02.739Z,23c7d935-77f4-44ac-9783-fc9b661799c7
1427,,,,,2193357.34,245479.87,1899767.97,2024-11-09T00:00:00.000Z,,1810224,682b3a45fc8d236b135f74c40d429f23e1e24e2d,2024-11-09T04:05:02.739Z,b37097f9-8e02-4b26-808d-15111d14afb6
1428,,,,,1788583.65,44429.26,1744454.58,2024-11-09T00:00:00.000Z,,237017,0a7775e26e6b6f0f0146ed7300bd542afba494ae,2024-11-09T04:05:02.739Z,d8c4da0c-c3ae-4ef4-b307-a39f73fcd41e
1429,,,,,3547202.78,394971.87,3138024.77,2024-11-09T00:00:00.000Z,,513181,a85e80b2774665af49979dd33d15e01ccec5f01e,2024-11-09T04:05:02.739Z,2515aab4-945f-48cb-9930-c98b518a0623
1430,,,,,734518.39,202508.57,295399.76,2024-11-09T00:00:00.000Z,,105972,1a9a0fc69d0978069c4f09a17a67ba76a5c4aced,2024-11-09T04:05:02.739Z,21186ca7-5e71-4661-9fe3-997f78b9ebfc
1431,,,,,1143690.22,71012.95,965171.71,2024-11-09T00:00:00.000Z,,157886,c3819280c4a5c7487cdfcb67dfcef3a0f273ce31,2024-11-09T04:05:02.739Z,c9ca2c41-5ea2-44d8-bccd-5f5031f29766
1432,,,,,2158899.02,981932.61,1165648.92,2024-11-09T00:00:00.000Z,,662196,44cde0aaf2c3aad7c3d61dd8fb562d8dd7ffb632,2024-11-09T04:05:02.739Z,acacf429-631c-46f9-8de4-59b57ae15029
1433,,,,,3579584.09,2860877.17,752887.3,2024-11-09T00:00:00.000Z,,624820,879f7e1a01d0bf1015400084b1c3cb6e45eb0cf0,2024-11-09T04:05:02.739Z,4ee2ac5d-c350-433d-bc31-ad6d56b77f14
1435,,,,,6487026.47,6507378.72,0,2024-11-09T00:00:00.000Z,,4023296,bd94e3dd2803ff566c2e0f98dfedd4e5032e1ec4,2024-11-09T04:05:02.739Z,6c7cfbb0-c476-4560-82ff-70db616dae09
1415,,,,,,,,,,573827,0b0d3df2f87cfa2a116bf4f04e9a8dedbed50ffa,2023-03-18T13:22:12.883Z,43fb3b5a-40fd-4b1b-9e38-ed75fd0f5a0b
1436,,,,,6719649.01,999661.03,5784955.93,2024-11-09T00:00:00.000Z,,1685487,76b51c11019d1d81f389c3362887bb97d644aa30,2024-11-09T04:05:02.739Z,bc1452a2-8356-4d48-8c3f-774a69a7df1d
1437,,,,,71737126.44,38966068.43,32755054.37,2024-11-09T00:00:00.000Z,,19929023,eb2b864dc06002669ad94060acc599939f5bb567,2024-11-09T04:05:02.739Z,2cec0ab6-4ccf-4217-8417-cc677472d531
1438,,,,,2745985.95,1232950.3,1488362.08,2024-11-09T00:00:00.000Z,,716877,e1537a8c724d97bd5126b0c7ab4a3ace9eaef15e,2024-11-09T04:05:02.739Z,30a61de4-2b85-4cfb-b300-64546bf53743
4837,,,,,,,,,,0,14d18601b486ade893fb353eae1ccd2c3ff51d08,2024-10-19T23:03:38.083Z,2608d7f5-8269-4b07-8e9c-8c509aedf28e
4835,,,,,,,,,,0,212e4493eb01d247ae0ba72521ef3d963e623555,2024-10-14T23:03:35.900Z,756d35a8-3371-4b28-a872-115911d4877e
1421,,,,,,,,,,55096,92e4fee1ffecf19d0b8a08765a185c91d8cf852b,2023-03-18T13:22:12.883Z,c33512d3-1d37-47a0-a51c-bd80b90edcd2
5540,,,,,,,,,,0,6009ab3ac8a02ff606787e773e56a31c5e59c2dc,2024-10-12T23:03:16.277Z,12478e7a-8d2d-4026-b28b-1abe65e3b226
5541,,,,,,,,,,0,456cf2f6ab556c502a686fa6926a752ebc23d1ed,2024-10-12T23:03:16.277Z,ef700d0e-5f71-4892-b337-4cbb555828bc
4786,,,,,,,,,,0,3f82ed4e9f360e16cb51cc56730abe4038db2ab9,2024-05-25T23:02:38.766Z,5a9be955-5963-4281-a98d-f723429d65b5
4842,,,,,,,,,,0,39f2c3e99388892f18bde27fb6aa5a4a5d9c395f,2024-11-02T23:06:27.881Z,b6cae48d-4078-4c46-9ed2-68f3b0b795bd
3616,,,,,,,,,,,ed3bab2e292a5e737e8ce9a5bb376abf14953999,2024-09-26T23:04:54.535Z,f6f59436-c0a6-4541-b011-3b503a043e48
3617,,,,,,,,,,,f3d4a15b251ebcfcac81e22daac879cd12e90832,2024-09-26T23:04:54.535Z,197f2e83-17b8-453f-8a8e-4b8629aa8837
3618,,,,,,,,,,,1f8ac221e91979cbbbe64053cfbbdc5faf76e9a7,2024-09-26T23:04:54.535Z,63c66b11-ac04-40ac-b607-2d729a9fff00
1434,,,,,,,,,,1396381,17c32ac18e73f04fd5d2c251b5f29000d1074d2e,2023-03-18T13:22:12.883Z,83e467e6-8d16-4f37-b98a-41048d93ad60
1448,,,,,86565179.7,73888055.9,12258236.08,2024-11-09T00:00:00.000Z,,6401348,0fbd11a31f7a031c1a74b2964012e7b94010f33f,2024-11-09T04:05:02.739Z,0da62129-a066-4a33-a4ec-a71885f17fd3
1449,,,,,2603436.29,92330.13,2464159.91,2024-11-09T00:00:00.000Z,,0,598be2a781c497aadb070f227e742b31cff067e0,2024-11-09T04:05:02.739Z,426cdbcf-66ca-44d7-b41c-441780c26508
1450,,,,,9586323.53,2695557.88,6896190.82,2024-11-09T00:00:00.000Z,,1255425,dea457ab98ad0ced918b986b6d2722cd23604089,2024-11-09T04:05:02.739Z,2fecff4b-c12f-4a78-b26e-26b3f747cfa0
1451,,,,,3939783.19,2348210.19,1556086.46,2024-11-09T00:00:00.000Z,,560847,a9144ff438fc66e99a1da7fab3d1ef8c91b28679,2024-11-09T04:05:02.739Z,710b367e-2996-42e5-9ee9-b4ab2721e399
1452,,,,,4409312.27,466456.99,3847197.05,2024-11-09T00:00:00.000Z,,732504,a454d08a046d5b321d8aec51901b92b43567fb1a,2024-11-09T04:05:02.739Z,ec0a6844-ba5d-4eb7-b47f-b0023acf3c56
3622,,,,,,,,,,,1a4b2959c17cfd8d4b272b711e818d2345bd3c81,2024-10-07T23:03:33.886Z,1ddacbae-0e8d-4e8c-9d48-df6a6769d395
4841,,,,,,,,,,0,8f03a127c9c833f73fbd1fb21a3afda0b5602eea,2024-10-26T23:06:19.057Z,33bb9d9d-f2bc-4e1c-87cd-7f7d552fda86
3611,,,,,,,,,,,e79b0dbd76228a43576d2683f5c5dda3fcb5686f,2024-08-18T23:05:33.403Z,112f799d-89f3-43d4-861f-6b5f246c2ffa
3613,,,,,,,,,,,12dfcd9d18340d84bf62b31e17bad6091496700b,2024-08-25T23:04:32.913Z,71bbb2d6-fe0e-47d8-9ac3-99c49fc07550
1456,,,,,6239034.16,754985.05,5428511.09,2024-11-09T00:00:00.000Z,,72631,5c921c31d6ec2f9a1ff297fd31877b3c87d92aa0,2024-11-09T04:05:02.739Z,513ef99d-a703-487d-b14a-278aa26d6e18
1457,,,,,15296905.63,13577163.25,1363858.63,2024-11-09T00:00:00.000Z,,203068,a54c7283ee4d9f8030a55410923560278cf73b75,2024-11-09T04:05:02.739Z,3b1de9f5-ba5c-4b63-9afe-ba2018caba8d
1468,,,,,1741049.6,125789.02,1615260.58,2024-11-09T00:00:00.000Z,,145376,012f7ce8ab4b00fc43629558347a38205ca59960,2024-11-09T04:05:02.739Z,202e1867-9b5c-4bae-ae69-79d08f46c422
1477,,,,,5363459.27,1662748.86,3641438.96,2024-11-09T00:00:00.000Z,,374643,67defcc30461524672d3c610a84e68814d417a32,2024-11-09T04:05:02.739Z,bec9d8b8-91a1-4236-a13a-509967202fc9
1480,,,,,3891329.31,432930.23,3452546.54,2024-11-09T00:00:00.000Z,,245527,d44d401fa1ffcd3285cc29e09bd9ffe845cb44d8,2024-11-09T04:05:02.739Z,fdcaefcd-4c75-4ad1-b2cd-61b01d391b9f
1481,,,,,11748193.16,3671390.7,7769368.33,2024-11-09T00:00:00.000Z,,423256,51e1d01b64934060f69e594bf87f193b95c51eab,2024-11-09T04:05:02.739Z,f9006948-4e70-4fe2-9482-41c6e5d9dbd6
1483,,,,,868596.02,,886885.52,2024-11-09T00:00:00.000Z,,78581,5aa44e1b655f2bbc0345462651a320071ce34a1f,2024-11-09T04:05:02.739Z,6b054c0e-b4d2-44e6-b182-27852cc2dd07
1488,,,,,966610.05,47365.55,923052.27,2024-11-09T00:00:00.000Z,,71661,0b20c600013070510f8f1dde97fa5f9b824a85af,2024-11-09T04:05:02.739Z,f516f6db-0e62-42d5-91e7-9fc5e6baa5a7
1489,,,,,973986.52,58721.15,933375.05,2024-11-09T00:00:00.000Z,,59829,b110395dbb3c962909e075db851c022e5c8fda92,2024-11-09T04:05:02.739Z,f18232c5-898d-41dd-9e8e-90358186c242
1496,,,,,1492914.01,575889.64,918931.86,2024-11-09T00:00:00.000Z,,0,435d25449633d89723d71d26b88c6ebe6eeee82d,2024-11-09T04:05:02.739Z,ca1bb01d-6848-4e6f-8a9b-f3b594971342
4822,,,,,,,,,,0,39c00c5b59851e3844c5a005c3be9e0e509266ed,2024-09-25T23:03:26.611Z,e3809ea7-1091-4c55-addf-f28af4cd8eee
4818,,,,,,,,,,0,b7a6186ea1fbe2642011f698fb30c8deaff912e1,2024-09-20T23:04:25.266Z,7e9ab50a-785d-4e05-96bd-364fbe5a3b85
3610,,,,,,,,,,,247a475227cbda74fcf17659c7e822564cbf18c6,2024-08-14T23:03:10.452Z,6430794b-c705-4023-9110-56f507f2f0f7
5493,,,,,,,,,,0,eea2066b31d42da5c3630117248b239685cc8a45,2024-06-03T23:02:35.627Z,3a5aa672-8768-4194-988f-b1d7b2432d41
4838,,,,,,,,,,0,fd34ebb6196b10294a42985cc0560fd4fd44aa9c,2024-10-21T23:03:53.474Z,8a718b14-b2c8-4d1e-9d9d-646d5821b31f
4814,,,,,,,,,,0,d991d0ab76cac45a78561d11abd361243665a2cd,2024-08-29T23:04:29.155Z,50caa4e6-2468-4ccb-ac9c-ff603ab8ed64
1503,,,,,1557788.66,25578.31,673704.71,2024-11-09T00:00:00.000Z,,37700,a452df4afd3bc2f6306206089c72cd68c04264e2,2024-11-09T04:05:02.739Z,412ecf6a-066e-4bc4-9f23-cf2c8e4987c6
1504,,,,,1225379.55,329528.86,828091.03,2024-11-09T00:00:00.000Z,,57338,c25ba287c2e6a5dc8fd79b02e5a487e890fc8af8,2024-11-09T04:05:02.739Z,4801f0b8-73ca-485c-b771-f009256d6d1b
1508,,,,,2411749.43,133142.71,2278606.72,2024-11-09T00:00:00.000Z,,152917,9e95fafd3454ec77c01e8167dd287fab435e6612,2024-11-09T04:05:02.739Z,a33b88a1-006a-4c50-ab77-eeac230b1182
1509,,,,,16188809.94,9068111.07,6869111.28,2024-11-09T00:00:00.000Z,,980174,33bc5a068e5cceba19093f54b6553767783e0dbb,2024-11-09T04:05:02.739Z,07a3db6c-586f-4d2f-92de-fcceb70be2a8
1510,,,,,10289394.05,6877869.17,3473033.53,2024-11-09T00:00:00.000Z,,795890,fdfa9c952e90758825dd22ae5b89b71855233813,2024-11-09T04:05:02.739Z,eeb64d45-7ce6-421a-a654-cb0adcecaf80
1514,,,,,4438216.91,723051.72,3767390.76,2024-11-09T00:00:00.000Z,,0,707a8344efca5479941c64ce09534769ae5a62e7,2024-11-09T04:05:02.739Z,3b62471e-f3a1-4d6c-9e5f-7f6dbd033404
5487,,,,,,,,,,0,86113b3047b4c3af8d8d319c0449104a73ea27ba,2024-02-29T00:02:47.019Z,12c687bc-c1c9-4d9a-8f94-3e62fe01eeff
1515,,,,,12621672.3,297264.96,11721614.21,2024-11-09T00:00:00.000Z,,633024,cc73520e83ee1b9d04f88ddfb7a7cd3a5b633344,2024-11-09T04:05:02.739Z,57e16c32-9b89-4c0d-bcd0-d56b0df5444c
5489,,,,,,,,,,0,55fa4bfe5864473dd43fd1e04f4a8e186f05fa47,2024-02-29T00:02:47.019Z,3cee3868-8ceb-45e1-af25-cbf6cc894cf4
1516,,,,,7053105.35,314401.38,6763407.63,2024-11-09T00:00:00.000Z,,409670,2a79f1105d035dac9e6f187bdeae4e4331ec14b3,2024-11-09T04:05:02.739Z,9c045679-8201-43ea-a6d4-a30cd3ef2c6e
1528,,,,,3303885.65,1058389.36,2248031.59,2024-11-09T00:00:00.000Z,,253348,059a5d537a5ee1dce3993afe8a4ae52aaa5e0da9,2024-11-09T04:05:02.739Z,b5c81f3b-3a79-4e44-ad79-8ce94f6c7eeb
1529,,,,,21025562.11,15648947.84,5258243.16,2024-11-09T00:00:00.000Z,,895918,e76c021222ff40060ed9b5fd1fbc5e5fa40c8bb9,2024-11-09T04:05:02.739Z,1293777b-4b6e-423c-bb4e-955ee0b3e33b
1531,,,,,1058536.53,61083.53,988894.23,2024-11-09T00:00:00.000Z,,78492,aeebfd22807e370cd4383af6238b48757eede373,2024-11-09T04:05:02.739Z,f15616ff-7866-4217-bab5-5e3617b9ea8e
1532,,,,,1907631.53,469793.62,1272345.58,2024-11-09T00:00:00.000Z,,122040,e2bf489840bbd9cee75df784cb9018cd32e21ce1,2024-11-09T04:05:02.739Z,cce7dcdd-0e50-4030-a26a-f7087f4a7146
1533,,,,,919429.84,245607.6,391587.93,2024-11-09T00:00:00.000Z,,0,b77dd71d8b74a893eb17979657897c1d1f219922,2024-11-09T04:05:02.739Z,65bb1ca4-7cfa-4363-9efa-902cc0f4ffad
1534,,,,,18467868.44,692710.15,16073397.04,2024-11-09T00:00:00.000Z,,711134,fbe3d58114222888a3576078aa969a99452e6a34,2024-11-09T04:05:02.739Z,7ca90ab0-e86c-4bd4-9ec1-ab303c52d850
1535,,,,,10223840.2,833386.98,9138256.14,2024-11-09T00:00:00.000Z,,771366,5aef7969c7be4f290e7a872c0a3f22f5aff98300,2024-11-09T04:05:02.739Z,09697dab-8b02-4681-aff5-0ec5f9cc6932
5522,,,,,,,,,,0,5018c20e0cdd033036c26d6fafe9dfb6c14daa59,2024-07-31T23:03:04.766Z,37f6dd50-938b-43dc-88a7-0937bc66f5ca
5523,,,,,,,,,,0,a6f1db223b63813094bcc57213795d7b1e389ebb,2024-07-31T23:03:04.766Z,03863d5c-0a21-4ae6-b6d8-0f70237628d0
1537,,,,,3480615.66,974965.19,2486208.76,2024-11-09T00:00:00.000Z,,215809,3f79ee9332c1b144b886a1c7e67f7011536b5045,2024-11-09T04:05:02.739Z,a263ca9a-5e9b-40c9-8189-aabcdf0b7a45
1540,,,,,6365836.25,6301599.55,20750.69,2024-11-09T00:00:00.000Z,,533754,4caa026f29aa398882138a0ea3eec973e4a92caf,2024-11-09T04:05:02.739Z,d7755c74-64eb-4220-922d-e9692d0566ea
5442,,,,,,,,,,101726.79,f005a9ecd17585d027a08757061e6ec3aa24e1aa,2024-09-24T19:06:50.939Z,2c56cbf1-caff-4078-8ab3-34942500d14c
5520,,,,,,,,,,0,ee3bc383bb258ed57678d47d2af4b5e902fdd20d,2024-07-29T23:02:51.535Z,1753e26b-126e-408e-a8c5-e4ea391bdbef
5521,,,,,,,,,,0,cf95657c5ed5a4e979db006f0ae7f066ab7af60d,2024-07-29T23:02:51.535Z,548f1713-0c2a-4b5a-9a77-22e2bd7c2861
1542,,,,,2900653.17,877713.3,2041233.57,2024-11-09T00:00:00.000Z,,194011,6ddbeeb2cd7b85113fe2e04d51377ee883db3f01,2024-11-09T04:05:02.739Z,98c3c527-b84b-4bc8-b9de-e16aee6e73fd
1543,,,,,2426201.13,1184699.3,1173390.11,2024-11-09T00:00:00.000Z,,120370,d3fe33ffd84d791b62817b2d133bf0ec467cb15c,2024-11-09T04:05:02.739Z,10b31ed2-e784-4143-bf3b-9ba4d36c9a55
1547,,,,,12821500.42,4499165.39,8274409.55,2024-11-09T00:00:00.000Z,,630116,862a8830455bc46302cd8d8e8f3fd1c1240e9e52,2024-11-09T04:05:02.739Z,757006b7-3dbe-493b-8593-4e30cccf957e
